,prediction,bowl_ave,econ,bowl_sr,balls
0,1,0.03787878787878788,0.11363636363636363,0.05303030303030303,0.14393939393939395
1,3,27.86269230769231,7.669653846153847,21.53619230769231,430.4730769230769
2,4,25.55840336134454,7.593025210084038,20.15714285714286,2052.8823529411766
3,2,24.552093023255814,7.4006976744186055,19.913953488372094,4280.627906976744
4,0,4.029999999999999,10.850384615384616,2.5250000000000004,17.73076923076923
